datetime,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,shortwave_radiation,cloudcover,latitude,longitude
2026-03-23 18:00:00,13.2,0.0,0.0,0.0,8.0,40.0,100,51.5085,-0.1257
2026-03-23 19:00:00,11.6,0.0,0.0,0.0,11.7,1.0,100,51.5085,-0.1257
2026-03-23 20:00:00,10.6,0.0,0.0,0.0,11.6,0.0,100,51.5085,-0.1257
2026-03-23 21:00:00,10.2,0.0,0.0,0.0,10.7,0.0,100,51.5085,-0.1257
2026-03-23 22:00:00,9.6,0.0,0.0,0.0,10.4,0.0,100,51.5085,-0.1257
2026-03-23 23:00:00,9.1,0.0,0.0,0.0,11.2,0.0,100,51.5085,-0.1257
2026-03-24 00:00:00,9.2,0.0,0.0,0.0,11.9,0.0,100,51.5085,-0.1257
2026-03-24 01:00:00,9.2,0.0,0.0,0.0,12.7,0.0,100,51.5085,-0.1257
2026-03-24 02:00:00,9.1,0.0,0.0,0.0,13.2,0.0,100,51.5085,-0.1257
2026-03-24 03:00:00,8.8,0.0,0.0,0.0,13.5,0.0,100,51.5085,-0.1257
2026-03-24 04:00:00,8.7,0.0,0.0,0.0,13.5,0.0,100,51.5085,-0.1257
2026-03-24 05:00:00,8.7,0.0,0.0,0.0,13.1,0.0,100,51.5085,-0.1257
2026-03-24 06:00:00,8.8,0.0,0.0,0.0,13.0,0.0,96,51.5085,-0.1257
2026-03-24 07:00:00,9.0,0.0,0.0,0.0,13.2,42.0,100,51.5085,-0.1257
2026-03-24 08:00:00,9.9,0.0,0.0,0.0,17.4,153.0,100,51.5085,-0.1257
2026-03-24 09:00:00,10.9,0.0,0.0,0.0,19.4,247.0,100,51.5085,-0.1257
2026-03-24 10:00:00,11.9,0.0,0.0,0.0,19.8,254.0,100,51.5085,-0.1257
2026-03-24 11:00:00,12.8,0.0,0.0,0.0,20.6,289.0,100,51.5085,-0.1257
2026-03-24 12:00:00,13.1,0.0,0.0,0.0,21.5,309.0,100,51.5085,-0.1257
2026-03-24 13:00:00,12.6,0.0,0.0,0.0,20.5,261.0,100,51.5085,-0.1257
2026-03-24 14:00:00,12.6,0.0,0.0,0.0,24.3,245.0,100,51.5085,-0.1257
2026-03-24 15:00:00,12.1,0.0,0.0,0.0,21.5,151.0,100,51.5085,-0.1257
2026-03-24 16:00:00,11.9,0.0,0.0,0.0,24.5,106.0,100,51.5085,-0.1257
2026-03-24 17:00:00,11.3,0.0,0.0,0.0,24.0,43.0,100,51.5085,-0.1257
2026-03-24 18:00:00,11.2,0.0,0.0,0.0,24.3,19.0,100,51.5085,-0.1257
2026-03-24 19:00:00,10.9,0.0,0.0,0.0,25.5,1.0,100,51.5085,-0.1257
2026-03-24 20:00:00,10.8,0.0,0.0,0.0,25.7,0.0,100,51.5085,-0.1257
2026-03-24 21:00:00,10.8,0.2,0.2,0.0,26.6,0.0,100,51.5085,-0.1257
2026-03-24 22:00:00,10.2,1.5,1.5,0.0,27.4,0.0,100,51.5085,-0.1257
2026-03-24 23:00:00,9.3,0.2,0.2,0.0,27.9,0.0,6,51.5085,-0.1257
2026-03-25 00:00:00,8.7,0.0,0.0,0.0,24.6,0.0,2,51.5085,-0.1257
2026-03-25 01:00:00,8.1,0.0,0.0,0.0,22.7,0.0,3,51.5085,-0.1257
2026-03-25 02:00:00,7.6,0.0,0.0,0.0,20.4,0.0,13,51.5085,-0.1257
2026-03-25 03:00:00,7.1,0.0,0.0,0.0,19.9,0.0,28,51.5085,-0.1257
2026-03-25 04:00:00,6.5,0.0,0.0,0.0,18.4,0.0,19,51.5085,-0.1257
2026-03-25 05:00:00,6.0,0.0,0.0,0.0,16.2,0.0,95,51.5085,-0.1257
2026-03-25 06:00:00,6.1,0.1,0.1,0.0,13.6,0.0,100,51.5085,-0.1257
2026-03-25 07:00:00,6.2,0.0,0.0,0.0,15.8,41.0,99,51.5085,-0.1257
2026-03-25 08:00:00,6.4,0.0,0.0,0.0,16.0,140.0,99,51.5085,-0.1257
2026-03-25 09:00:00,6.7,0.0,0.0,0.0,22.9,269.0,99,51.5085,-0.1257
2026-03-25 10:00:00,6.9,0.0,0.0,0.0,21.4,308.0,100,51.5085,-0.1257
2026-03-25 11:00:00,7.7,0.0,0.0,0.0,21.7,398.0,88,51.5085,-0.1257
2026-03-25 12:00:00,8.4,0.5,0.5,0.0,23.0,559.0,20,51.5085,-0.1257
2026-03-25 13:00:00,8.8,0.5,0.4,0.07,23.4,611.0,60,51.5085,-0.1257
2026-03-25 14:00:00,8.7,1.1,0.7,0.28,23.9,556.0,35,51.5085,-0.1257
2026-03-25 15:00:00,8.5,0.2,0.2,0.0,23.8,471.0,58,51.5085,-0.1257
2026-03-25 16:00:00,7.9,0.4,0.4,0.0,23.8,346.0,39,51.5085,-0.1257
2026-03-25 17:00:00,7.4,0.3,0.3,0.0,20.8,198.0,25,51.5085,-0.1257
2026-03-25 18:00:00,6.0,0.0,0.0,0.0,19.0,75.0,84,51.5085,-0.1257
2026-03-25 19:00:00,5.5,0.0,0.0,0.0,16.7,3.0,9,51.5085,-0.1257
2026-03-25 20:00:00,5.2,0.0,0.0,0.0,16.1,0.0,10,51.5085,-0.1257
2026-03-25 21:00:00,4.8,0.0,0.0,0.0,16.1,0.0,2,51.5085,-0.1257
2026-03-25 22:00:00,4.4,0.0,0.0,0.0,15.5,0.0,5,51.5085,-0.1257
2026-03-25 23:00:00,4.2,0.0,0.0,0.0,14.8,0.0,36,51.5085,-0.1257
2026-03-26 00:00:00,3.9,0.0,0.0,0.0,13.2,0.0,14,51.5085,-0.1257
2026-03-26 01:00:00,3.5,0.0,0.0,0.0,11.9,0.0,53,51.5085,-0.1257
2026-03-26 02:00:00,3.2,0.0,0.0,0.0,10.9,0.0,4,51.5085,-0.1257
2026-03-26 03:00:00,2.9,0.0,0.0,0.0,10.2,0.0,0,51.5085,-0.1257
2026-03-26 04:00:00,2.7,0.0,0.0,0.0,10.1,0.0,2,51.5085,-0.1257
2026-03-26 05:00:00,2.3,0.0,0.0,0.0,9.3,0.0,0,51.5085,-0.1257
2026-03-26 06:00:00,2.1,0.0,0.0,0.0,9.1,0.0,0,51.5085,-0.1257
2026-03-26 07:00:00,2.6,0.0,0.0,0.0,8.2,58.0,1,51.5085,-0.1257
2026-03-26 08:00:00,3.8,0.0,0.0,0.0,7.8,206.0,0,51.5085,-0.1257
2026-03-26 09:00:00,5.3,0.0,0.0,0.0,7.3,363.0,0,51.5085,-0.1257
2026-03-26 10:00:00,6.6,0.0,0.0,0.0,11.5,502.0,37,51.5085,-0.1257
2026-03-26 11:00:00,7.5,0.0,0.0,0.0,11.0,542.0,6,51.5085,-0.1257
2026-03-26 12:00:00,8.3,0.0,0.0,0.0,9.6,653.0,1,51.5085,-0.1257
2026-03-26 13:00:00,9.0,0.0,0.0,0.0,9.6,663.0,5,51.5085,-0.1257
2026-03-26 14:00:00,9.3,0.0,0.0,0.0,9.6,609.0,47,51.5085,-0.1257
2026-03-26 15:00:00,9.6,0.0,0.0,0.0,11.7,518.0,60,51.5085,-0.1257
2026-03-26 16:00:00,9.4,0.0,0.0,0.0,13.1,360.0,64,51.5085,-0.1257
2026-03-26 17:00:00,8.9,0.0,0.0,0.0,10.6,192.0,84,51.5085,-0.1257
2026-03-26 18:00:00,8.2,0.0,0.0,0.0,5.0,77.0,42,51.5085,-0.1257
2026-03-26 19:00:00,7.8,0.0,0.0,0.0,4.5,3.0,80,51.5085,-0.1257
2026-03-26 20:00:00,7.2,0.0,0.0,0.0,5.2,0.0,50,51.5085,-0.1257
2026-03-26 21:00:00,6.3,0.0,0.0,0.0,6.8,0.0,100,51.5085,-0.1257
2026-03-26 22:00:00,6.0,0.0,0.0,0.0,7.3,0.0,91,51.5085,-0.1257
2026-03-26 23:00:00,5.7,0.0,0.0,0.0,7.6,0.0,27,51.5085,-0.1257
2026-03-27 00:00:00,5.7,0.0,0.0,0.0,8.0,0.0,100,51.5085,-0.1257
2026-03-27 01:00:00,6.2,0.0,0.0,0.0,7.8,0.0,100,51.5085,-0.1257
2026-03-27 02:00:00,6.1,0.0,0.0,0.0,8.4,0.0,97,51.5085,-0.1257
2026-03-27 03:00:00,5.9,0.0,0.0,0.0,9.3,0.0,100,51.5085,-0.1257
2026-03-27 04:00:00,5.7,0.0,0.0,0.0,9.3,0.0,100,51.5085,-0.1257
2026-03-27 05:00:00,5.7,0.0,0.0,0.0,9.7,0.0,100,51.5085,-0.1257
2026-03-27 06:00:00,5.8,0.0,0.0,0.0,10.5,0.0,100,51.5085,-0.1257
2026-03-27 07:00:00,6.7,0.0,0.0,0.0,10.8,37.0,100,51.5085,-0.1257
2026-03-27 08:00:00,8.2,0.0,0.0,0.0,9.9,124.0,99,51.5085,-0.1257
2026-03-27 09:00:00,9.5,0.0,0.0,0.0,15.7,224.0,100,51.5085,-0.1257
2026-03-27 10:00:00,9.8,0.0,0.0,0.0,14.6,115.0,100,51.5085,-0.1257
2026-03-27 11:00:00,10.5,0.1,0.1,0.0,14.0,134.0,100,51.5085,-0.1257
2026-03-27 12:00:00,11.3,0.0,0.0,0.0,14.9,164.0,100,51.5085,-0.1257
2026-03-27 13:00:00,11.9,0.1,0.1,0.0,15.9,159.0,100,51.5085,-0.1257
2026-03-27 14:00:00,11.6,0.2,0.2,0.0,15.4,122.0,100,51.5085,-0.1257
2026-03-27 15:00:00,11.5,0.2,0.2,0.0,15.3,102.0,100,51.5085,-0.1257
2026-03-27 16:00:00,11.2,0.2,0.2,0.0,13.6,65.0,100,51.5085,-0.1257
2026-03-27 17:00:00,11.1,0.0,0.0,0.0,13.1,33.0,100,51.5085,-0.1257
2026-03-27 18:00:00,11.3,0.1,0.1,0.0,12.8,10.0,100,51.5085,-0.1257
2026-03-27 19:00:00,11.0,0.2,0.2,0.0,14.7,1.0,100,51.5085,-0.1257
2026-03-27 20:00:00,10.6,0.0,0.0,0.0,13.3,0.0,100,51.5085,-0.1257
2026-03-27 21:00:00,9.6,0.0,0.0,0.0,12.2,0.0,99,51.5085,-0.1257
2026-03-27 22:00:00,8.4,0.0,0.0,0.0,10.1,0.0,100,51.5085,-0.1257
2026-03-27 23:00:00,7.2,0.0,0.0,0.0,10.3,0.0,84,51.5085,-0.1257
2026-03-28 00:00:00,6.9,0.0,0.0,0.0,11.9,0.0,97,51.5085,-0.1257
2026-03-28 01:00:00,6.7,0.0,0.0,0.0,11.3,0.0,88,51.5085,-0.1257
2026-03-28 02:00:00,6.7,0.0,0.0,0.0,11.3,0.0,5,51.5085,-0.1257
2026-03-28 03:00:00,5.9,0.0,0.0,0.0,12.1,0.0,0,51.5085,-0.1257
2026-03-28 04:00:00,5.1,0.0,0.0,0.0,11.7,0.0,0,51.5085,-0.1257
2026-03-28 05:00:00,4.3,0.0,0.0,0.0,11.3,0.0,0,51.5085,-0.1257
2026-03-28 06:00:00,3.9,0.0,0.0,0.0,11.1,1.0,0,51.5085,-0.1257
2026-03-28 07:00:00,4.3,0.0,0.0,0.0,11.2,69.0,0,51.5085,-0.1257
2026-03-28 08:00:00,5.2,0.0,0.0,0.0,10.1,220.0,0,51.5085,-0.1257
2026-03-28 09:00:00,6.5,0.0,0.0,0.0,12.5,379.0,0,51.5085,-0.1257
2026-03-28 10:00:00,7.7,0.0,0.0,0.0,13.9,517.0,9,51.5085,-0.1257
2026-03-28 11:00:00,8.6,0.0,0.0,0.0,15.5,597.0,22,51.5085,-0.1257
2026-03-28 12:00:00,9.6,0.1,0.1,0.0,16.4,617.0,54,51.5085,-0.1257
2026-03-28 13:00:00,10.3,0.0,0.0,0.0,17.7,613.0,46,51.5085,-0.1257
2026-03-28 14:00:00,9.3,0.2,0.2,0.0,20.1,550.0,88,51.5085,-0.1257
2026-03-28 15:00:00,9.4,0.0,0.0,0.0,15.9,424.0,4,51.5085,-0.1257
2026-03-28 16:00:00,9.3,0.1,0.1,0.0,19.6,387.0,53,51.5085,-0.1257
2026-03-28 17:00:00,8.5,0.1,0.1,0.0,17.3,206.0,18,51.5085,-0.1257
2026-03-28 18:00:00,8.1,0.0,0.0,0.0,14.1,91.0,3,51.5085,-0.1257
2026-03-28 19:00:00,7.2,0.0,0.0,0.0,13.5,5.0,1,51.5085,-0.1257
2026-03-28 20:00:00,6.5,0.0,0.0,0.0,14.4,0.0,1,51.5085,-0.1257
2026-03-28 21:00:00,5.9,0.0,0.0,0.0,14.0,0.0,6,51.5085,-0.1257
2026-03-28 22:00:00,5.4,0.0,0.0,0.0,12.4,0.0,15,51.5085,-0.1257
2026-03-28 23:00:00,5.0,0.0,0.0,0.0,11.9,0.0,0,51.5085,-0.1257
2026-03-29 00:00:00,4.6,0.0,0.0,0.0,10.3,0.0,7,51.5085,-0.1257
2026-03-29 01:00:00,4.2,0.0,0.0,0.0,9.4,0.0,15,51.5085,-0.1257
2026-03-29 02:00:00,3.8,0.0,0.0,0.0,10.2,0.0,2,51.5085,-0.1257
2026-03-29 03:00:00,3.5,0.0,0.0,0.0,9.3,0.0,26,51.5085,-0.1257
2026-03-29 04:00:00,3.2,0.0,0.0,0.0,8.3,0.0,38,51.5085,-0.1257
2026-03-29 05:00:00,2.7,0.0,0.0,0.0,7.9,0.0,73,51.5085,-0.1257
2026-03-29 06:00:00,2.3,0.0,0.0,0.0,6.8,1.0,97,51.5085,-0.1257
2026-03-29 07:00:00,3.0,0.0,0.0,0.0,7.7,68.0,98,51.5085,-0.1257
2026-03-29 08:00:00,4.6,0.0,0.0,0.0,6.8,222.0,100,51.5085,-0.1257
2026-03-29 09:00:00,6.6,0.0,0.0,0.0,8.7,332.0,100,51.5085,-0.1257
2026-03-29 10:00:00,8.4,0.0,0.0,0.0,12.0,370.0,100,51.5085,-0.1257
2026-03-29 11:00:00,9.5,0.0,0.0,0.0,17.3,412.0,100,51.5085,-0.1257
2026-03-29 12:00:00,10.0,0.0,0.0,0.0,22.2,372.0,100,51.5085,-0.1257
2026-03-29 13:00:00,10.0,0.0,0.0,0.0,18.9,253.0,100,51.5085,-0.1257
2026-03-29 14:00:00,9.9,0.1,0.1,0.0,20.9,215.0,100,51.5085,-0.1257
2026-03-29 15:00:00,9.2,0.4,0.4,0.0,20.0,110.0,100,51.5085,-0.1257
2026-03-29 16:00:00,9.1,0.0,0.0,0.0,18.3,118.0,100,51.5085,-0.1257
2026-03-29 17:00:00,9.1,0.0,0.0,0.0,18.7,80.0,100,51.5085,-0.1257
2026-03-29 18:00:00,9.1,0.0,0.0,0.0,20.5,11.0,100,51.5085,-0.1257
2026-03-29 19:00:00,9.2,0.0,0.0,0.0,20.0,1.0,100,51.5085,-0.1257
2026-03-29 20:00:00,9.5,0.0,0.0,0.0,19.6,0.0,99,51.5085,-0.1257
2026-03-29 21:00:00,9.5,0.0,0.0,0.0,19.1,0.0,86,51.5085,-0.1257
2026-03-29 22:00:00,9.3,0.0,0.0,0.0,16.8,0.0,68,51.5085,-0.1257
2026-03-29 23:00:00,9.1,0.0,0.0,0.0,14.6,0.0,97,51.5085,-0.1257
2026-03-30 00:00:00,8.8,0.0,0.0,0.0,13.3,0.0,64,51.5085,-0.1257
2026-03-30 01:00:00,8.4,0.0,0.0,0.0,13.2,0.0,0,51.5085,-0.1257
2026-03-30 02:00:00,8.0,0.0,0.0,0.0,13.5,0.0,3,51.5085,-0.1257
2026-03-30 03:00:00,7.6,0.0,0.0,0.0,13.3,0.0,8,51.5085,-0.1257
2026-03-30 04:00:00,7.2,0.0,0.0,0.0,13.4,0.0,11,51.5085,-0.1257
2026-03-30 05:00:00,6.8,0.0,0.0,0.0,13.0,0.0,5,51.5085,-0.1257
2026-03-30 06:00:00,6.5,0.0,0.0,0.0,12.2,2.0,2,51.5085,-0.1257
2026-03-30 07:00:00,6.9,0.0,0.0,0.0,12.2,75.0,4,51.5085,-0.1257
2026-03-30 08:00:00,8.2,0.0,0.0,0.0,12.1,222.0,42,51.5085,-0.1257
2026-03-30 09:00:00,9.2,0.1,0.1,0.0,21.9,351.0,53,51.5085,-0.1257
2026-03-30 10:00:00,10.0,0.0,0.0,0.0,23.3,360.0,36,51.5085,-0.1257
2026-03-30 11:00:00,10.7,0.0,0.0,0.0,21.7,412.0,100,51.5085,-0.1257
2026-03-30 12:00:00,10.7,0.1,0.1,0.0,23.1,330.0,100,51.5085,-0.1257
2026-03-30 13:00:00,11.1,0.0,0.0,0.0,20.1,299.0,100,51.5085,-0.1257
2026-03-30 14:00:00,11.2,0.0,0.0,0.0,21.8,339.0,69,51.5085,-0.1257
2026-03-30 15:00:00,11.2,0.0,0.0,0.0,19.6,325.0,78,51.5085,-0.1257
2026-03-30 16:00:00,11.1,0.0,0.0,0.0,17.7,236.0,92,51.5085,-0.1257
2026-03-30 17:00:00,10.7,0.0,0.0,0.0,15.7,129.0,48,51.5085,-0.1257
2026-03-30 18:00:00,10.4,0.0,0.0,0.0,13.5,73.0,14,51.5085,-0.1257
2026-03-30 19:00:00,9.4,0.0,0.0,0.0,12.0,6.0,4,51.5085,-0.1257
2026-03-30 20:00:00,8.7,0.0,0.0,0.0,10.0,0.0,1,51.5085,-0.1257
2026-03-30 21:00:00,8.2,0.0,0.0,0.0,10.6,0.0,24,51.5085,-0.1257
2026-03-30 22:00:00,7.7,0.0,0.0,0.0,9.8,0.0,35,51.5085,-0.1257
2026-03-30 23:00:00,7.1,0.0,0.0,0.0,8.6,0.0,9,51.5085,-0.1257
2026-03-31 00:00:00,7.2,0.0,0.0,0.0,7.7,0.0,34,51.5085,-0.1257
2026-03-31 01:00:00,7.3,0.0,0.0,0.0,8.4,0.0,100,51.5085,-0.1257
2026-03-31 02:00:00,7.7,0.0,0.0,0.0,8.4,0.0,20,51.5085,-0.1257
2026-03-31 03:00:00,7.4,0.0,0.0,0.0,8.0,0.0,100,51.5085,-0.1257
2026-03-31 04:00:00,7.8,0.0,0.0,0.0,7.4,0.0,100,51.5085,-0.1257
2026-03-31 05:00:00,7.9,0.0,0.0,0.0,7.8,0.0,100,51.5085,-0.1257
2026-03-31 06:00:00,8.1,0.0,0.0,0.0,7.6,1.0,100,51.5085,-0.1257
2026-03-31 07:00:00,8.4,0.0,0.0,0.0,7.5,29.0,96,51.5085,-0.1257
2026-03-31 08:00:00,9.0,0.0,0.0,0.0,6.3,91.0,100,51.5085,-0.1257
2026-03-31 09:00:00,10.2,0.0,0.0,0.0,6.7,166.0,100,51.5085,-0.1257
2026-03-31 10:00:00,11.7,0.0,0.0,0.0,10.4,218.0,100,51.5085,-0.1257
2026-03-31 11:00:00,13.5,0.1,0.1,0.0,11.6,349.0,96,51.5085,-0.1257
2026-03-31 12:00:00,13.8,0.1,0.1,0.0,8.8,327.0,52,51.5085,-0.1257
2026-03-31 13:00:00,15.5,0.1,0.1,0.0,8.8,493.0,98,51.5085,-0.1257
2026-03-31 14:00:00,15.8,0.0,0.0,0.0,8.7,402.0,35,51.5085,-0.1257
2026-03-31 15:00:00,16.1,0.0,0.0,0.0,5.8,338.0,29,51.5085,-0.1257
2026-03-31 16:00:00,16.4,0.0,0.0,0.0,9.8,348.0,72,51.5085,-0.1257
2026-03-31 17:00:00,16.0,0.0,0.0,0.0,5.7,172.0,56,51.5085,-0.1257
2026-03-31 18:00:00,15.1,0.0,0.0,0.0,1.9,73.0,38,51.5085,-0.1257
2026-03-31 19:00:00,14.5,0.0,0.0,0.0,5.1,6.0,38,51.5085,-0.1257
2026-03-31 20:00:00,13.5,0.0,0.0,0.0,3.8,0.0,48,51.5085,-0.1257
2026-03-31 21:00:00,12.9,0.0,0.0,0.0,6.7,0.0,73,51.5085,-0.1257
2026-03-31 22:00:00,12.1,0.1,0.1,0.0,6.5,0.0,38,51.5085,-0.1257
2026-03-31 23:00:00,11.2,0.0,0.0,0.0,7.6,0.0,4,51.5085,-0.1257
2026-04-01 00:00:00,10.7,0.0,0.0,0.0,7.1,0.0,6,51.5085,-0.1257
2026-04-01 01:00:00,10.0,0.0,0.0,0.0,8.2,0.0,5,51.5085,-0.1257
2026-04-01 02:00:00,9.5,0.0,0.0,0.0,8.2,0.0,13,51.5085,-0.1257
2026-04-01 03:00:00,9.1,0.0,0.0,0.0,7.3,0.0,99,51.5085,-0.1257
2026-04-01 04:00:00,8.8,0.0,0.0,0.0,6.4,0.0,100,51.5085,-0.1257
2026-04-01 05:00:00,8.8,0.0,0.0,0.0,5.7,0.0,100,51.5085,-0.1257
2026-04-01 06:00:00,8.8,0.0,0.0,0.0,5.2,2.0,100,51.5085,-0.1257
2026-04-01 07:00:00,9.3,0.0,0.0,0.0,4.7,33.0,100,51.5085,-0.1257
2026-04-01 08:00:00,10.2,0.0,0.0,0.0,2.4,115.0,100,51.5085,-0.1257
2026-04-01 09:00:00,11.3,0.0,0.0,0.0,2.9,228.0,29,51.5085,-0.1257
2026-04-01 10:00:00,12.6,0.0,0.0,0.0,5.2,407.0,88,51.5085,-0.1257
2026-04-01 11:00:00,13.3,0.0,0.0,0.0,6.8,456.0,100,51.5085,-0.1257
2026-04-01 12:00:00,13.4,0.1,0.1,0.0,8.6,388.0,98,51.5085,-0.1257
2026-04-01 13:00:00,13.6,0.0,0.0,0.0,7.7,382.0,100,51.5085,-0.1257
2026-04-01 14:00:00,13.7,0.0,0.0,0.0,7.3,376.0,100,51.5085,-0.1257
2026-04-01 15:00:00,13.5,0.0,0.0,0.0,7.2,229.0,100,51.5085,-0.1257
2026-04-01 16:00:00,13.2,0.0,0.0,0.0,7.6,153.0,100,51.5085,-0.1257
2026-04-01 17:00:00,12.7,0.0,0.0,0.0,8.3,120.0,100,51.5085,-0.1257
2026-04-01 18:00:00,12.3,0.0,0.0,0.0,7.5,48.0,100,51.5085,-0.1257
2026-04-01 19:00:00,11.8,0.0,0.0,0.0,7.9,4.0,99,51.5085,-0.1257
2026-04-01 20:00:00,11.2,0.0,0.0,0.0,7.0,0.0,67,51.5085,-0.1257
2026-04-01 21:00:00,10.5,0.0,0.0,0.0,7.1,0.0,32,51.5085,-0.1257
2026-04-01 22:00:00,9.5,0.0,0.0,0.0,8.1,0.0,99,51.5085,-0.1257
2026-04-01 23:00:00,9.3,0.0,0.0,0.0,7.8,0.0,100,51.5085,-0.1257
2026-04-02 00:00:00,9.5,0.0,0.0,0.0,7.2,0.0,100,51.5085,-0.1257
2026-04-02 01:00:00,9.4,0.0,0.0,0.0,7.2,0.0,100,51.5085,-0.1257
2026-04-02 02:00:00,9.4,0.0,0.0,0.0,8.3,0.0,100,51.5085,-0.1257
2026-04-02 03:00:00,9.0,0.0,0.0,0.0,13.6,0.0,100,51.5085,-0.1257
2026-04-02 04:00:00,7.6,0.0,0.0,0.0,11.8,0.0,52,51.5085,-0.1257
2026-04-02 05:00:00,6.5,0.0,0.0,0.0,10.2,0.0,9,51.5085,-0.1257
2026-04-02 06:00:00,5.5,0.0,0.0,0.0,9.5,4.0,13,51.5085,-0.1257
2026-04-02 07:00:00,5.9,0.0,0.0,0.0,11.0,73.0,47,51.5085,-0.1257
2026-04-02 08:00:00,6.7,0.0,0.0,0.0,14.0,176.0,98,51.5085,-0.1257
2026-04-02 09:00:00,7.2,0.0,0.0,0.0,14.8,214.0,100,51.5085,-0.1257
2026-04-02 10:00:00,7.5,0.0,0.0,0.0,11.3,227.0,100,51.5085,-0.1257
2026-04-02 11:00:00,8.2,0.0,0.0,0.0,10.6,339.0,100,51.5085,-0.1257
2026-04-02 12:00:00,8.4,0.0,0.0,0.0,8.8,321.0,98,51.5085,-0.1257
2026-04-02 13:00:00,9.4,0.0,0.0,0.0,6.8,459.0,98,51.5085,-0.1257
2026-04-02 14:00:00,10.1,0.0,0.0,0.0,4.6,565.0,23,51.5085,-0.1257
2026-04-02 15:00:00,10.4,0.0,0.0,0.0,3.6,454.0,30,51.5085,-0.1257
2026-04-02 16:00:00,10.6,0.0,0.0,0.0,2.4,422.0,22,51.5085,-0.1257
2026-04-02 17:00:00,10.3,0.0,0.0,0.0,2.3,259.0,24,51.5085,-0.1257
2026-04-02 18:00:00,10.2,0.0,0.0,0.0,5.6,112.0,25,51.5085,-0.1257
2026-04-02 19:00:00,9.5,0.0,0.0,0.0,6.3,10.0,49,51.5085,-0.1257
2026-04-02 20:00:00,8.7,0.0,0.0,0.0,11.0,0.0,93,51.5085,-0.1257
2026-04-02 21:00:00,7.6,0.0,0.0,0.0,11.8,0.0,100,51.5085,-0.1257
2026-04-02 22:00:00,7.5,0.0,0.0,0.0,12.3,0.0,100,51.5085,-0.1257
2026-04-02 23:00:00,7.6,0.0,0.0,0.0,11.9,0.0,100,51.5085,-0.1257
2026-04-03 00:00:00,7.9,0.0,0.0,0.0,11.8,0.0,100,51.5085,-0.1257
2026-04-03 01:00:00,8.1,0.0,0.0,0.0,12.7,0.0,100,51.5085,-0.1257
2026-04-03 02:00:00,8.3,0.0,0.0,0.0,13.4,0.0,100,51.5085,-0.1257
2026-04-03 03:00:00,8.3,0.1,0.1,0.0,14.0,0.0,100,51.5085,-0.1257
2026-04-03 04:00:00,8.3,0.1,0.1,0.0,14.7,0.0,100,51.5085,-0.1257
2026-04-03 05:00:00,8.4,0.2,0.2,0.0,15.3,0.0,100,51.5085,-0.1257
2026-04-03 06:00:00,9.1,0.2,0.2,0.0,17.7,0.0,100,51.5085,-0.1257
2026-04-03 07:00:00,9.6,0.0,0.0,0.0,18.4,20.0,100,51.5085,-0.1257
2026-04-03 08:00:00,10.0,0.0,0.0,0.0,14.8,53.0,100,51.5085,-0.1257
2026-04-03 09:00:00,10.5,0.1,0.1,0.0,16.2,38.0,100,51.5085,-0.1257
2026-04-03 10:00:00,11.2,0.0,0.0,0.0,16.2,53.0,100,51.5085,-0.1257
2026-04-03 11:00:00,12.6,0.0,0.0,0.0,22.1,179.0,100,51.5085,-0.1257
2026-04-03 12:00:00,13.4,0.0,0.0,0.0,21.9,193.0,100,51.5085,-0.1257
2026-04-03 13:00:00,14.6,0.2,0.2,0.0,22.7,234.0,99,51.5085,-0.1257
2026-04-03 14:00:00,15.4,0.1,0.1,0.0,24.2,359.0,100,51.5085,-0.1257
2026-04-03 15:00:00,16.0,0.0,0.0,0.0,26.4,348.0,100,51.5085,-0.1257
2026-04-03 16:00:00,15.5,0.0,0.0,0.0,22.0,187.0,100,51.5085,-0.1257
2026-04-03 17:00:00,14.9,0.1,0.1,0.0,22.2,161.0,100,51.5085,-0.1257
2026-04-03 18:00:00,14.1,0.3,0.3,0.0,20.0,21.0,100,51.5085,-0.1257
2026-04-03 19:00:00,13.8,0.1,0.1,0.0,19.1,4.0,100,51.5085,-0.1257
2026-04-03 20:00:00,13.3,0.0,0.0,0.0,19.7,0.0,89,51.5085,-0.1257
2026-04-03 21:00:00,12.0,0.0,0.0,0.0,19.5,0.0,90,51.5085,-0.1257
2026-04-03 22:00:00,10.9,0.0,0.0,0.0,16.2,0.0,53,51.5085,-0.1257
2026-04-03 23:00:00,10.3,0.0,0.0,0.0,14.7,0.0,71,51.5085,-0.1257
2026-04-04 00:00:00,10.2,0.0,0.0,0.0,13.1,0.0,52,51.5085,-0.1257
2026-04-04 01:00:00,9.8,0.0,0.0,0.0,12.1,0.0,5,51.5085,-0.1257
2026-04-04 02:00:00,9.2,0.0,0.0,0.0,11.0,0.0,4,51.5085,-0.1257
2026-04-04 03:00:00,8.8,0.0,0.0,0.0,11.2,0.0,13,51.5085,-0.1257
2026-04-04 04:00:00,8.2,0.0,0.0,0.0,9.7,0.0,34,51.5085,-0.1257
2026-04-04 05:00:00,7.9,0.0,0.0,0.0,8.3,0.0,25,51.5085,-0.1257
2026-04-04 06:00:00,8.0,0.0,0.0,0.0,9.0,6.0,59,51.5085,-0.1257
2026-04-04 07:00:00,8.6,0.0,0.0,0.0,6.8,90.0,100,51.5085,-0.1257
